anonymous_id,original_timestamp,received_at,sent_at,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_name,context_campaign_source,context_app_namespace,context_destination_id,context_destination_type,context_session_id,user_id,id,channel,event_text,event
37d140e93810fa5d7bdcd2bf49a7aa45,2025-06-14T15:01:26.000000Z,2025-06-14T15:01:26.000000Z,2025-06-14T15:01:26.000000Z,2025-06-14T15:01:26.000000Z,2025-06-14T15:01:26.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748407987,lewis.james979@example.org,xMFelgGpAQxqsitG,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-06-14T15:01:35.000000Z,2025-06-14T15:01:35.000000Z,2025-06-14T15:01:35.000000Z,2025-06-14T15:01:35.000000Z,2025-06-14T15:01:35.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748407987,lewis.james979@example.org,NpcsvbU2qFnOwuPC,web,LOGIN,login
37d140e93810fa5d7bdcd2bf49a7aa45,2025-06-15T00:24:35.000000Z,2025-06-15T00:24:35.000000Z,2025-06-15T00:24:35.000000Z,2025-06-15T00:24:35.000000Z,2025-06-15T00:24:35.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748407987,lewis.james979@example.org,LBYzegMJhWkcK6vY,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-07-26T02:09:54.000000Z,2025-07-26T02:09:54.000000Z,2025-07-26T02:09:54.000000Z,2025-07-26T02:09:54.000000Z,2025-07-26T02:09:54.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753038515,lewis.james979@example.org,ZyweTcAFkChXlItr,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-07-26T02:10:44.000000Z,2025-07-26T02:10:44.000000Z,2025-07-26T02:10:44.000000Z,2025-07-26T02:10:44.000000Z,2025-07-26T02:10:44.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753038515,lewis.james979@example.org,kufKeUukmXOqCkZw,web,SIGNUP,signup
37d140e93810fa5d7bdcd2bf49a7aa45,2025-07-26T08:47:14.000000Z,2025-07-26T08:47:14.000000Z,2025-07-26T08:47:14.000000Z,2025-07-26T08:47:14.000000Z,2025-07-26T08:47:14.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753038515,lewis.james979@example.org,asXXyAoNgTlvmoQq,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-08-25T19:54:28.000000Z,2025-08-25T19:54:28.000000Z,2025-08-25T19:54:28.000000Z,2025-08-25T19:54:28.000000Z,2025-08-25T19:54:28.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755170114,lewis.james979@example.org,4TlOOn5cx1KTj0X6,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-08-25T19:55:30.000000Z,2025-08-25T19:55:30.000000Z,2025-08-25T19:55:30.000000Z,2025-08-25T19:55:30.000000Z,2025-08-25T19:55:30.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755170114,lewis.james979@example.org,hucDX601wYCdVq2h,web,LOGIN,login
37d140e93810fa5d7bdcd2bf49a7aa45,2025-08-25T21:44:14.000000Z,2025-08-25T21:44:14.000000Z,2025-08-25T21:44:14.000000Z,2025-08-25T21:44:14.000000Z,2025-08-25T21:44:14.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755170114,lewis.james979@example.org,BZaLL2B4d6zMXYvQ,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-09-23T06:24:48.000000Z,2025-09-23T06:24:48.000000Z,2025-09-23T06:24:48.000000Z,2025-09-23T06:24:48.000000Z,2025-09-23T06:24:48.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1758055694,lewis.james979@example.org,uwy8nJhH2ecj7XZ0,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-09-23T06:25:53.000000Z,2025-09-23T06:25:53.000000Z,2025-09-23T06:25:53.000000Z,2025-09-23T06:25:53.000000Z,2025-09-23T06:25:53.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1758055694,lewis.james979@example.org,VKdSyoR7YfPd3tqk,web,SIGNUP,signup
37d140e93810fa5d7bdcd2bf49a7aa45,2025-09-23T08:37:35.000000Z,2025-09-23T08:37:35.000000Z,2025-09-23T08:37:35.000000Z,2025-09-23T08:37:35.000000Z,2025-09-23T08:37:35.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1758055694,lewis.james979@example.org,k3lvNMzrAYe1f6Q2,web,ORDER COMPLETED,order_completed
37d140e93810fa5d7bdcd2bf49a7aa45,2025-11-21T21:27:19.000000Z,2025-11-21T21:27:19.000000Z,2025-11-21T21:27:19.000000Z,2025-11-21T21:27:19.000000Z,2025-11-21T21:27:19.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1762690955,lewis.james979@example.org,JIXiB0A3vpReeM8C,web,CART ADD,cart_add
37d140e93810fa5d7bdcd2bf49a7aa45,2025-11-21T21:29:04.000000Z,2025-11-21T21:29:04.000000Z,2025-11-21T21:29:04.000000Z,2025-11-21T21:29:04.000000Z,2025-11-21T21:29:04.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1762690955,lewis.james979@example.org,MmvxqTvzzNmKtxP3,web,LOGIN,login
37d140e93810fa5d7bdcd2bf49a7aa45,2025-11-22T03:25:54.000000Z,2025-11-22T03:25:54.000000Z,2025-11-22T03:25:54.000000Z,2025-11-22T03:25:54.000000Z,2025-11-22T03:25:54.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1762690955,lewis.james979@example.org,ddYhxNeApb6YD6bA,web,ORDER COMPLETED,order_completed
18648641b9872bc637a7fa69e6945e96,2024-11-27T21:03:16.000000Z,2024-11-27T21:03:16.000000Z,2024-11-27T21:03:16.000000Z,2024-11-27T21:03:16.000000Z,2024-11-27T21:03:16.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1731684700,,QKI2DC4Qw56MHFEn,web,SIGNUP,signup
18648641b9872bc637a7fa69e6945e96,2025-01-24T08:50:32.000000Z,2025-01-24T08:50:32.000000Z,2025-01-24T08:50:32.000000Z,2025-01-24T08:50:32.000000Z,2025-01-24T08:50:32.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737680501,martinreeves@example.com,fzQo4AElgvV1xVG2,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-01-24T08:50:34.000000Z,2025-01-24T08:50:34.000000Z,2025-01-24T08:50:34.000000Z,2025-01-24T08:50:34.000000Z,2025-01-24T08:50:34.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737680501,martinreeves@example.com,d75KeMuYuC4lU7Td,web,LOGIN,login
18648641b9872bc637a7fa69e6945e96,2025-01-24T11:28:52.000000Z,2025-01-24T11:28:52.000000Z,2025-01-24T11:28:52.000000Z,2025-01-24T11:28:52.000000Z,2025-01-24T11:28:52.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1737680501,martinreeves@example.com,Xu6UwsSB7tBp0UeB,web,ORDER COMPLETED,order_completed
18648641b9872bc637a7fa69e6945e96,2025-02-24T15:07:10.000000Z,2025-02-24T15:07:10.000000Z,2025-02-24T15:07:10.000000Z,2025-02-24T15:07:10.000000Z,2025-02-24T15:07:10.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1739612212,martinreeves@example.com,rXxbO9tXwua1mgTR,web,SIGNUP,signup
18648641b9872bc637a7fa69e6945e96,2025-02-24T16:04:29.000000Z,2025-02-24T16:04:29.000000Z,2025-02-24T16:04:29.000000Z,2025-02-24T16:04:29.000000Z,2025-02-24T16:04:29.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1739612212,martinreeves@example.com,5ta8Sl2hFuVoem2n,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-03-19T22:19:03.000000Z,2025-03-19T22:19:03.000000Z,2025-03-19T22:19:03.000000Z,2025-03-19T22:19:03.000000Z,2025-03-19T22:19:03.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1742392829,martinreeves@example.com,VnKIzLV2Z2kyVUSF,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-03-19T22:19:22.000000Z,2025-03-19T22:19:22.000000Z,2025-03-19T22:19:22.000000Z,2025-03-19T22:19:22.000000Z,2025-03-19T22:19:22.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1742392829,martinreeves@example.com,mvn6iAr15vo0plT0,web,LOGIN,login
18648641b9872bc637a7fa69e6945e96,2025-03-20T06:53:29.000000Z,2025-03-20T06:53:29.000000Z,2025-03-20T06:53:29.000000Z,2025-03-20T06:53:29.000000Z,2025-03-20T06:53:29.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1742392829,martinreeves@example.com,QrSiWn0hZPYLl8EX,web,ORDER COMPLETED,order_completed
18648641b9872bc637a7fa69e6945e96,2025-05-13T15:15:10.000000Z,2025-05-13T15:15:10.000000Z,2025-05-13T15:15:10.000000Z,2025-05-13T15:15:10.000000Z,2025-05-13T15:15:10.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1746783869,martinreeves@example.com,iZ8jxB4NIHD4EoiG,web,SIGNUP,signup
18648641b9872bc637a7fa69e6945e96,2025-05-13T17:54:15.000000Z,2025-05-13T17:54:15.000000Z,2025-05-13T17:54:15.000000Z,2025-05-13T17:54:15.000000Z,2025-05-13T17:54:15.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1746783869,martinreeves@example.com,KvxFm2rso9qtZgNi,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-06-04T03:12:32.000000Z,2025-06-04T03:12:32.000000Z,2025-06-04T03:12:32.000000Z,2025-06-04T03:12:32.000000Z,2025-06-04T03:12:32.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748978535,martinreeves@example.com,er6rSUgu6fxZf1wS,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-06-04T03:14:22.000000Z,2025-06-04T03:14:22.000000Z,2025-06-04T03:14:22.000000Z,2025-06-04T03:14:22.000000Z,2025-06-04T03:14:22.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748978535,martinreeves@example.com,SirAdQSdv5jLNQGk,web,LOGIN,login
18648641b9872bc637a7fa69e6945e96,2025-06-04T09:33:37.000000Z,2025-06-04T09:33:37.000000Z,2025-06-04T09:33:37.000000Z,2025-06-04T09:33:37.000000Z,2025-06-04T09:33:37.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1748978535,martinreeves@example.com,UIHjlcOXJm6D6A4u,web,ORDER COMPLETED,order_completed
18648641b9872bc637a7fa69e6945e96,2025-08-06T13:57:07.000000Z,2025-08-06T13:57:07.000000Z,2025-08-06T13:57:07.000000Z,2025-08-06T13:57:07.000000Z,2025-08-06T13:57:07.000000Z,ppc,gfaa4rvdsa,cmpn_533,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753172797,martinreeves@example.com,nry40e3ACn9tQHy2,web,SIGNUP,signup
18648641b9872bc637a7fa69e6945e96,2025-08-28T00:45:59.000000Z,2025-08-28T00:45:59.000000Z,2025-08-28T00:45:59.000000Z,2025-08-28T00:45:59.000000Z,2025-08-28T00:45:59.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1756316151,martinreeves@example.com,ukmeIs1IeKuu7eqm,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2025-08-28T00:46:44.000000Z,2025-08-28T00:46:44.000000Z,2025-08-28T00:46:44.000000Z,2025-08-28T00:46:44.000000Z,2025-08-28T00:46:44.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1756316151,martinreeves@example.com,WvHRKViPttwZFYYd,web,LOGIN,login
18648641b9872bc637a7fa69e6945e96,2025-08-28T06:50:30.000000Z,2025-08-28T06:50:30.000000Z,2025-08-28T06:50:30.000000Z,2025-08-28T06:50:30.000000Z,2025-08-28T06:50:30.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1756316151,martinreeves@example.com,FvI3G4umvNuTbN5W,web,ORDER COMPLETED,order_completed
18648641b9872bc637a7fa69e6945e96,2025-11-10T15:11:48.000000Z,2025-11-10T15:11:48.000000Z,2025-11-10T15:11:48.000000Z,2025-11-10T15:11:48.000000Z,2025-11-10T15:11:48.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1761039690,martinreeves@example.com,4VpF1Go5m2q3X9xh,web,SIGNUP,signup
18648641b9872bc637a7fa69e6945e96,2026-01-03T01:44:57.000000Z,2026-01-03T01:44:57.000000Z,2026-01-03T01:44:57.000000Z,2026-01-03T01:44:57.000000Z,2026-01-03T01:44:57.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767373492,martinreeves@example.com,Q7cxqhzHNECU3614,web,CART ADD,cart_add
18648641b9872bc637a7fa69e6945e96,2026-01-03T01:45:42.000000Z,2026-01-03T01:45:42.000000Z,2026-01-03T01:45:42.000000Z,2026-01-03T01:45:42.000000Z,2026-01-03T01:45:42.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767373492,martinreeves@example.com,ltSHeTMCYf88fkAx,web,LOGIN,login
18648641b9872bc637a7fa69e6945e96,2026-01-03T05:13:39.000000Z,2026-01-03T05:13:39.000000Z,2026-01-03T05:13:39.000000Z,2026-01-03T05:13:39.000000Z,2026-01-03T05:13:39.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767373492,martinreeves@example.com,5ZZe64O8XgoBUctk,web,ORDER COMPLETED,order_completed
5c35b4f431d0d9d81ea709ac54c7789f,2024-11-18T17:22:11.000000Z,2024-11-18T17:22:11.000000Z,2024-11-18T17:22:11.000000Z,2024-11-18T17:22:11.000000Z,2024-11-18T17:22:11.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1730461878,,rzXdLITCDByDi2oz,web,SIGNUP,signup
5c35b4f431d0d9d81ea709ac54c7789f,2024-11-18T20:38:18.000000Z,2024-11-18T20:38:18.000000Z,2024-11-18T20:38:18.000000Z,2024-11-18T20:38:18.000000Z,2024-11-18T20:38:18.000000Z,paidsocial,gts23ds,cmpn_125,twitter,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1730461878,lydia.howe703@example.org,l0KUOw14mzVYSMLB,web,CART ADD,cart_add
7629a589b15b6ae35bf25d273b730fb5,2024-10-25T19:14:19.000000Z,2024-10-25T19:14:19.000000Z,2024-10-25T19:14:19.000000Z,2024-10-25T19:14:19.000000Z,2024-10-25T19:14:19.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1729857000,,ZIRIkH76DLCm1Zsm,web,CART ADD,cart_add
7629a589b15b6ae35bf25d273b730fb5,2024-11-29T05:44:11.000000Z,2024-11-29T05:44:11.000000Z,2024-11-29T05:44:11.000000Z,2024-11-29T05:44:11.000000Z,2024-11-29T05:44:11.000000Z,ppc,cdasareravf,cmpn_830,google,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1732831579,,u1t3nzDL7c1krFfT,web,CART ADD,cart_add
7629a589b15b6ae35bf25d273b730fb5,2025-01-14T12:50:33.000000Z,2025-01-14T12:50:33.000000Z,2025-01-14T12:50:33.000000Z,2025-01-14T12:50:33.000000Z,2025-01-14T12:50:33.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1736833571,,t6kPQPPmVyMWBY9s,web,CART ADD,cart_add
7629a589b15b6ae35bf25d273b730fb5,2025-02-11T19:29:02.000000Z,2025-02-11T19:29:02.000000Z,2025-02-11T19:29:02.000000Z,2025-02-11T19:29:02.000000Z,2025-02-11T19:29:02.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1739271993,,x623J7OYxtI2kpHI,web,CART ADD,cart_add
7629a589b15b6ae35bf25d273b730fb5,2025-03-30T01:37:38.000000Z,2025-03-30T01:37:38.000000Z,2025-03-30T01:37:38.000000Z,2025-03-30T01:37:38.000000Z,2025-03-30T01:37:38.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743271802,,OvWC4t1l34ixVBhw,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2024-11-02T00:48:55.000000Z,2024-11-02T00:48:55.000000Z,2024-11-02T00:48:55.000000Z,2024-11-02T00:48:55.000000Z,2024-11-02T00:48:55.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728837412,,b7NBZPzNzmLtu2JY,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2024-11-02T00:49:36.000000Z,2024-11-02T00:49:36.000000Z,2024-11-02T00:49:36.000000Z,2024-11-02T00:49:36.000000Z,2024-11-02T00:49:36.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728837412,,RDuH0198g7Sn8yz3,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2024-11-02T09:21:25.000000Z,2024-11-02T09:21:25.000000Z,2024-11-02T09:21:25.000000Z,2024-11-02T09:21:25.000000Z,2024-11-02T09:21:25.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1728837412,matthew.butler983@example.org,EaiEt0zVdHT8wyPa,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2024-12-17T13:01:39.000000Z,2024-12-17T13:01:39.000000Z,2024-12-17T13:01:39.000000Z,2024-12-17T13:01:39.000000Z,2024-12-17T13:01:39.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1734416245,matthew.butler983@example.org,IgAEfHKqN0TnCe5i,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-02-22T16:28:46.000000Z,2025-02-22T16:28:46.000000Z,2025-02-22T16:28:46.000000Z,2025-02-22T16:28:46.000000Z,2025-02-22T16:28:46.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738487139,matthew.butler983@example.org,Ivq4Lc3oB0bDYrSZ,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-02-22T16:30:36.000000Z,2025-02-22T16:30:36.000000Z,2025-02-22T16:30:36.000000Z,2025-02-22T16:30:36.000000Z,2025-02-22T16:30:36.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738487139,matthew.butler983@example.org,Ie1w0f4B8A7N3mi2,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2025-02-23T02:22:23.000000Z,2025-02-23T02:22:23.000000Z,2025-02-23T02:22:23.000000Z,2025-02-23T02:22:23.000000Z,2025-02-23T02:22:23.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1738487139,matthew.butler983@example.org,bVlT05UixB8zmAo3,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2025-03-31T11:03:04.000000Z,2025-03-31T11:03:04.000000Z,2025-03-31T11:03:04.000000Z,2025-03-31T11:03:04.000000Z,2025-03-31T11:03:04.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743399143,matthew.butler983@example.org,ilK6O8uULl2pvHSp,web,LOGIN,login
3a34d5bdd25357538ccb784d804241df,2025-03-31T11:28:48.000000Z,2025-03-31T11:28:48.000000Z,2025-03-31T11:28:48.000000Z,2025-03-31T11:28:48.000000Z,2025-03-31T11:28:48.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743399143,matthew.butler983@example.org,zkkWDA3e6sbFetlu,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-03-31T18:44:45.000000Z,2025-03-31T18:44:45.000000Z,2025-03-31T18:44:45.000000Z,2025-03-31T18:44:45.000000Z,2025-03-31T18:44:45.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1743399143,matthew.butler983@example.org,3BIVPhGWSk03dbZV,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2025-06-04T02:47:41.000000Z,2025-06-04T02:47:41.000000Z,2025-06-04T02:47:41.000000Z,2025-06-04T02:47:41.000000Z,2025-06-04T02:47:41.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1747679145,matthew.butler983@example.org,swfHVMnSFawuhRrJ,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-06-04T02:48:56.000000Z,2025-06-04T02:48:56.000000Z,2025-06-04T02:48:56.000000Z,2025-06-04T02:48:56.000000Z,2025-06-04T02:48:56.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1747679145,matthew.butler983@example.org,ZBbxVm8Q3Zd3pDBB,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2025-06-04T10:38:37.000000Z,2025-06-04T10:38:37.000000Z,2025-06-04T10:38:37.000000Z,2025-06-04T10:38:37.000000Z,2025-06-04T10:38:37.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1747679145,matthew.butler983@example.org,PSp9WCzAPkzKrOzD,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2025-07-26T18:09:14.000000Z,2025-07-26T18:09:14.000000Z,2025-07-26T18:09:14.000000Z,2025-07-26T18:09:14.000000Z,2025-07-26T18:09:14.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753006657,matthew.butler983@example.org,rXf3ALg37arEQwnI,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-07-26T18:10:52.000000Z,2025-07-26T18:10:52.000000Z,2025-07-26T18:10:52.000000Z,2025-07-26T18:10:52.000000Z,2025-07-26T18:10:52.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753006657,matthew.butler983@example.org,LXQrm2FLBgonybpE,web,LOGIN,login
3a34d5bdd25357538ccb784d804241df,2025-07-27T01:20:51.000000Z,2025-07-27T01:20:51.000000Z,2025-07-27T01:20:51.000000Z,2025-07-27T01:20:51.000000Z,2025-07-27T01:20:51.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1753006657,matthew.butler983@example.org,VS2zuZPQp2MrQvz2,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755570531,matthew.butler983@example.org,HRXFGWBXwXG295Tf,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,2025-09-08T09:14:17.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755570531,matthew.butler983@example.org,LNi6UwYgX3aIOPGq,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2025-09-08T17:26:46.000000Z,2025-09-08T17:26:46.000000Z,2025-09-08T17:26:46.000000Z,2025-09-08T17:26:46.000000Z,2025-09-08T17:26:46.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1755570531,matthew.butler983@example.org,MEIpaGwwq277qUhF,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2025-11-06T02:20:07.000000Z,2025-11-06T02:20:07.000000Z,2025-11-06T02:20:07.000000Z,2025-11-06T02:20:07.000000Z,2025-11-06T02:20:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1762369966,matthew.butler983@example.org,vgLkt8Zd5eKXEQ5S,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2026-01-08T15:13:00.000000Z,2026-01-08T15:13:00.000000Z,2026-01-08T15:13:00.000000Z,2026-01-08T15:13:00.000000Z,2026-01-08T15:13:00.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767245347,matthew.butler983@example.org,iSKn8li8Efi6mQe4,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2026-01-08T15:14:29.000000Z,2026-01-08T15:14:29.000000Z,2026-01-08T15:14:29.000000Z,2026-01-08T15:14:29.000000Z,2026-01-08T15:14:29.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767245347,matthew.butler983@example.org,fdas0onUZv2OLBhi,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2026-01-08T20:48:07.000000Z,2026-01-08T20:48:07.000000Z,2026-01-08T20:48:07.000000Z,2026-01-08T20:48:07.000000Z,2026-01-08T20:48:07.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1767245347,matthew.butler983@example.org,jCOIRRskyyQFGEf3,web,ORDER COMPLETED,order_completed
3a34d5bdd25357538ccb784d804241df,2026-03-07T01:36:57.000000Z,2026-03-07T01:36:57.000000Z,2026-03-07T01:36:57.000000Z,2026-03-07T01:36:57.000000Z,2026-03-07T01:36:57.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1772820427,matthew.butler983@example.org,RVamb5fzLNH9JTAH,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2026-04-12T10:55:52.000000Z,2026-04-12T10:55:52.000000Z,2026-04-12T10:55:52.000000Z,2026-04-12T10:55:52.000000Z,2026-04-12T10:55:52.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1774664697,matthew.butler983@example.org,hL5XnbzcFKEvzfEu,web,CART ADD,cart_add
3a34d5bdd25357538ccb784d804241df,2026-04-12T10:57:29.000000Z,2026-04-12T10:57:29.000000Z,2026-04-12T10:57:29.000000Z,2026-04-12T10:57:29.000000Z,2026-04-12T10:57:29.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1774664697,matthew.butler983@example.org,b1FYJqUv0Xc3GGy2,web,SIGNUP,signup
3a34d5bdd25357538ccb784d804241df,2026-04-12T19:13:42.000000Z,2026-04-12T19:13:42.000000Z,2026-04-12T19:13:42.000000Z,2026-04-12T19:13:42.000000Z,2026-04-12T19:13:42.000000Z,,,,,com.rudderstack.javascript,iFPYxdHAjhL63W,snowflake,1774664697,matthew.butler983@example.org,UTPLPESqKb8wRHAQ,web,ORDER COMPLETED,order_completed
