id,context_ip,name,path,context_session_id,url,context_destination_id,context_destination_type,context_app_namespace,context_page_referrer,context_page_referring_domain,context_page_path,anonymous_id,user_id,received_at,sent_at,original_timestamp,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_source,context_campaign_name,category,title
jzgNspUWd6IF1X8n,48.12.81.203,cart-add,/p/776,1734418759,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-01-01T14:50:12.000000Z,2025-01-01T14:50:12.000000Z,2025-01-01T14:50:12.000000Z,2025-01-01T14:50:12.000000Z,2025-01-01T14:50:12.000000Z,,,,,Mens clothing,
cW27TLifm5Z8p06I,87.192.129.0,home-page,,1737302592,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-01-19T21:33:12.000000Z,2025-01-19T21:33:12.000000Z,2025-01-19T21:33:12.000000Z,2025-01-19T21:33:12.000000Z,2025-01-19T21:33:12.000000Z,,,,,,
twfYUN7dhlYPZJpP,87.192.129.0,signup,/signup,1737302592,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-02-01T21:34:02.000000Z,2025-02-01T21:34:02.000000Z,2025-02-01T21:34:02.000000Z,2025-02-01T21:34:02.000000Z,2025-02-01T21:34:02.000000Z,,,,,,
GdbkqUFiUteIHqk6,87.192.129.0,cart-add,/cart/view.html?ref=nav_cart,1737302592,www.choixcart.com/cart/view.html?ref=nav_cart,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-02-02T00:08:37.000000Z,2025-02-02T00:08:37.000000Z,2025-02-02T00:08:37.000000Z,2025-02-02T00:08:37.000000Z,2025-02-02T00:08:37.000000Z,,,,,,
v7rD6ZliFSomDgmi,137.145.135.180,home-page,,1741827637,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-03-13T06:30:37.000000Z,2025-03-13T06:30:37.000000Z,2025-03-13T06:30:37.000000Z,2025-03-13T06:30:37.000000Z,2025-03-13T06:30:37.000000Z,,,,,,
MlQAZ1BYwEbKVTrr,137.145.135.180,signup,/signup,1741827637,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-03-25T06:30:48.000000Z,2025-03-25T06:30:48.000000Z,2025-03-25T06:30:48.000000Z,2025-03-25T06:30:48.000000Z,2025-03-25T06:30:48.000000Z,,,,,,
caliro2Gbn3mVu7h,137.145.135.180,cart-add,/p/731,1741827637,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-03-25T09:07:14.000000Z,2025-03-25T09:07:14.000000Z,2025-03-25T09:07:14.000000Z,2025-03-25T09:07:14.000000Z,2025-03-25T09:07:14.000000Z,,,,,Shoes,
U5n5k84NiVLdwnB4,21.237.121.38,home-page,,1746774974,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-05-09T12:46:14.000000Z,2025-05-09T12:46:14.000000Z,2025-05-09T12:46:14.000000Z,2025-05-09T12:46:14.000000Z,2025-05-09T12:46:14.000000Z,,,,,,
1RPsfFhPCsZ2kZ8w,21.237.121.38,signup,/signup,1746774974,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-05-29T12:47:23.000000Z,2025-05-29T12:47:23.000000Z,2025-05-29T12:47:23.000000Z,2025-05-29T12:47:23.000000Z,2025-05-29T12:47:23.000000Z,,,,,,
1yukjkmzMklRR6HZ,21.237.121.38,cart-add,/p/979,1746774974,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/979,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-05-29T15:14:24.000000Z,2025-05-29T15:14:24.000000Z,2025-05-29T15:14:24.000000Z,2025-05-29T15:14:24.000000Z,2025-05-29T15:14:24.000000Z,,,,,Watches,
PtG7DfhGj75ZH7D7,59.95.117.113,home-page,,1753272324,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-07-23T17:35:24.000000Z,2025-07-23T17:35:24.000000Z,2025-07-23T17:35:24.000000Z,2025-07-23T17:35:24.000000Z,2025-07-23T17:35:24.000000Z,,,,,,
New4mpQy7eexBWuQ,59.95.117.113,signup,/signup,1753272324,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-07-26T17:36:45.000000Z,2025-07-26T17:36:45.000000Z,2025-07-26T17:36:45.000000Z,2025-07-26T17:36:45.000000Z,2025-07-26T17:36:45.000000Z,,,,,,
S7jTz9jUcgok22Ml,59.95.117.113,cart-add,/p/341,1753272324,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,db71b52db2cff7b379a5a94411cadf6f,dustinlucas@example.com,2025-07-26T19:36:34.000000Z,2025-07-26T19:36:34.000000Z,2025-07-26T19:36:34.000000Z,2025-07-26T19:36:34.000000Z,2025-07-26T19:36:34.000000Z,,,,,Formal Shoes,
h4Fh4hB8vZgo9L6d,46.14.245.212,home-page,,1729674858,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,,7d43267b28eac6aa320d80ef7be41bb2,,2024-10-23T14:44:18.000000Z,2024-10-23T14:44:18.000000Z,2024-10-23T14:44:18.000000Z,2024-10-23T14:44:18.000000Z,2024-10-23T14:44:18.000000Z,ppc,cdasareravf,bing,cmpn_830,,
2N0QGb5RsqQrlkxx,46.14.245.212,signup,/signup,1729674858,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,,7d43267b28eac6aa320d80ef7be41bb2,phillips.tammy449@example.org,2024-11-09T14:45:58.000000Z,2024-11-09T14:45:58.000000Z,2024-11-09T14:45:58.000000Z,2024-11-09T14:45:58.000000Z,2024-11-09T14:45:58.000000Z,ppc,cdasareravf,bing,cmpn_830,,
JWrCOZaXFfKuOuqV,46.14.245.212,cart-add,/p/979,1729674858,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,/p/979,7d43267b28eac6aa320d80ef7be41bb2,phillips.tammy449@example.org,2024-11-09T15:54:40.000000Z,2024-11-09T15:54:40.000000Z,2024-11-09T15:54:40.000000Z,2024-11-09T15:54:40.000000Z,2024-11-09T15:54:40.000000Z,ppc,cdasareravf,bing,cmpn_830,Watches,
7gvVXmjJfJwFpN2m,46.14.245.212,order_completed,/order/success,1729674858,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,https://www.bing.com,bing.com,/cart/view.html?ref=nav_cart,7d43267b28eac6aa320d80ef7be41bb2,phillips.tammy449@example.org,2024-11-09T17:19:21.000000Z,2024-11-09T17:19:21.000000Z,2024-11-09T17:19:21.000000Z,2024-11-09T17:19:21.000000Z,2024-11-09T17:19:21.000000Z,ppc,cdasareravf,bing,cmpn_830,,
5ewa77S3dEXU5Yhq,109.61.79.96,home-page,,1728068301,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,,398f5d33a46df232c45d48fb64d86767,,2024-10-05T00:28:21.000000Z,2024-10-05T00:28:21.000000Z,2024-10-05T00:28:21.000000Z,2024-10-05T00:28:21.000000Z,2024-10-05T00:28:21.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,,
MofmPjAd4qmvTwOV,109.61.79.96,product-view,/p/776,1728068301,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,,398f5d33a46df232c45d48fb64d86767,,2024-10-22T00:28:21.000000Z,2024-10-22T00:28:21.000000Z,2024-10-22T00:28:21.000000Z,2024-10-22T00:28:21.000000Z,2024-10-22T00:28:21.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,Mens clothing,
3yHuoerQ7QO1Hcgo,109.61.79.96,product-view,/p/717,1728068301,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,/p/776,398f5d33a46df232c45d48fb64d86767,,2024-10-22T00:45:43.000000Z,2024-10-22T00:45:43.000000Z,2024-10-22T00:45:43.000000Z,2024-10-22T00:45:43.000000Z,2024-10-22T00:45:43.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,Trousers,
qV3udJJTBTcfnYpf,109.61.79.96,product-view,/p/731,1728068301,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,/p/717,398f5d33a46df232c45d48fb64d86767,,2024-10-22T01:09:51.000000Z,2024-10-22T01:09:51.000000Z,2024-10-22T01:09:51.000000Z,2024-10-22T01:09:51.000000Z,2024-10-22T01:09:51.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,Shoes,
taZYXwLwmr4c8CjE,109.61.79.96,product-view,/p/835,1728068301,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,/p/731,398f5d33a46df232c45d48fb64d86767,,2024-10-22T01:25:33.000000Z,2024-10-22T01:25:33.000000Z,2024-10-22T01:25:33.000000Z,2024-10-22T01:25:33.000000Z,2024-10-22T01:25:33.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,Jeans,
ox2LoUpTODHHpeZb,109.61.79.96,cart-add,/p/835,1728068301,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,www.twitter.com,twitter.com,/p/835,398f5d33a46df232c45d48fb64d86767,,2024-10-22T02:02:11.000000Z,2024-10-22T02:02:11.000000Z,2024-10-22T02:02:11.000000Z,2024-10-22T02:02:11.000000Z,2024-10-22T02:02:11.000000Z,paidsocial,13vfs5asdfa,twitter,cmpn_80,Jeans,
axre5cPldKUr4D4R,82.9.176.222,home-page,,1732515071,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,398f5d33a46df232c45d48fb64d86767,,2024-11-25T11:41:11.000000Z,2024-11-25T11:41:11.000000Z,2024-11-25T11:41:11.000000Z,2024-11-25T11:41:11.000000Z,2024-11-25T11:41:11.000000Z,email,53dsvdsa,email,cmpn_421,,
iwOdb6bRazZYqGCF,82.9.176.222,product-view,/p/589,1732515071,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,398f5d33a46df232c45d48fb64d86767,,2024-12-04T11:41:11.000000Z,2024-12-04T11:41:11.000000Z,2024-12-04T11:41:11.000000Z,2024-12-04T11:41:11.000000Z,2024-12-04T11:41:11.000000Z,email,53dsvdsa,email,cmpn_421,Shoes,
tiS70msLDpJb6CCa,82.9.176.222,cart-add,/p/589,1732515071,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/p/589,398f5d33a46df232c45d48fb64d86767,,2024-12-04T13:36:35.000000Z,2024-12-04T13:36:35.000000Z,2024-12-04T13:36:35.000000Z,2024-12-04T13:36:35.000000Z,2024-12-04T13:36:35.000000Z,email,53dsvdsa,email,cmpn_421,Shoes,
s5UR5VpiJJ2PkdhM,159.108.185.87,home-page,,1737195155,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-01-18T15:42:35.000000Z,2025-01-18T15:42:35.000000Z,2025-01-18T15:42:35.000000Z,2025-01-18T15:42:35.000000Z,2025-01-18T15:42:35.000000Z,,,,,,
j6OrkPo2kwESNWN7,159.108.185.87,product-view,/p/776,1737195155,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-02-07T15:42:35.000000Z,2025-02-07T15:42:35.000000Z,2025-02-07T15:42:35.000000Z,2025-02-07T15:42:35.000000Z,2025-02-07T15:42:35.000000Z,,,,,Mens clothing,
cXVgy0dpyVd8wA32,159.108.185.87,product-view,,1737195155,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,398f5d33a46df232c45d48fb64d86767,,2025-02-07T16:25:38.000000Z,2025-02-07T16:25:38.000000Z,2025-02-07T16:25:38.000000Z,2025-02-07T16:25:38.000000Z,2025-02-07T16:25:38.000000Z,,,,,,
LSWYsbMUCZqxNKbF,159.108.185.87,product-view,,1737195155,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,398f5d33a46df232c45d48fb64d86767,,2025-02-07T17:06:27.000000Z,2025-02-07T17:06:27.000000Z,2025-02-07T17:06:27.000000Z,2025-02-07T17:06:27.000000Z,2025-02-07T17:06:27.000000Z,,,,,,
679Uo4VpJ1iFDxWQ,159.108.185.87,product-view,,1737195155,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,398f5d33a46df232c45d48fb64d86767,,2025-02-07T17:28:07.000000Z,2025-02-07T17:28:07.000000Z,2025-02-07T17:28:07.000000Z,2025-02-07T17:28:07.000000Z,2025-02-07T17:28:07.000000Z,,,,,,
ArPRPwbVvZcsoNv4,159.108.185.87,cart-add,/cart/view.html?ref=nav_cart,1737195155,www.choixcart.com/cart/view.html?ref=nav_cart,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,398f5d33a46df232c45d48fb64d86767,,2025-02-07T19:47:28.000000Z,2025-02-07T19:47:28.000000Z,2025-02-07T19:47:28.000000Z,2025-02-07T19:47:28.000000Z,2025-02-07T19:47:28.000000Z,,,,,,
mYb2Cyv6sx7S0N75,36.65.43.165,home-page,,1744045348,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-04-07T22:32:28.000000Z,2025-04-07T22:32:28.000000Z,2025-04-07T22:32:28.000000Z,2025-04-07T22:32:28.000000Z,2025-04-07T22:32:28.000000Z,,,,,,
fZwogwKLicQpQU3s,36.65.43.165,product-view,/p/731,1744045348,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-04-22T22:32:28.000000Z,2025-04-22T22:32:28.000000Z,2025-04-22T22:32:28.000000Z,2025-04-22T22:32:28.000000Z,2025-04-22T22:32:28.000000Z,,,,,Shoes,
NWEcLJn9ZJllnbRS,36.65.43.165,product-view,/p/776,1744045348,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,398f5d33a46df232c45d48fb64d86767,,2025-04-22T23:38:25.000000Z,2025-04-22T23:38:25.000000Z,2025-04-22T23:38:25.000000Z,2025-04-22T23:38:25.000000Z,2025-04-22T23:38:25.000000Z,,,,,Mens clothing,
5rB0Nq48Ia6n5eLg,36.65.43.165,product-view,/p/589,1744045348,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,398f5d33a46df232c45d48fb64d86767,,2025-04-23T00:18:55.000000Z,2025-04-23T00:18:55.000000Z,2025-04-23T00:18:55.000000Z,2025-04-23T00:18:55.000000Z,2025-04-23T00:18:55.000000Z,,,,,Shoes,
sELtQmPkamW1qCrI,36.65.43.165,product-view,/p/731,1744045348,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/589,398f5d33a46df232c45d48fb64d86767,,2025-04-23T00:27:02.000000Z,2025-04-23T00:27:02.000000Z,2025-04-23T00:27:02.000000Z,2025-04-23T00:27:02.000000Z,2025-04-23T00:27:02.000000Z,,,,,Shoes,
egt6OhyFYsUuBJVR,36.65.43.165,cart-add,/p/731,1744045348,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,398f5d33a46df232c45d48fb64d86767,,2025-04-23T02:54:59.000000Z,2025-04-23T02:54:59.000000Z,2025-04-23T02:54:59.000000Z,2025-04-23T02:54:59.000000Z,2025-04-23T02:54:59.000000Z,,,,,Shoes,
YMCMYEtCtIQChdiX,99.165.210.6,home-page,,1748554619,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-05-30T03:06:59.000000Z,2025-05-30T03:06:59.000000Z,2025-05-30T03:06:59.000000Z,2025-05-30T03:06:59.000000Z,2025-05-30T03:06:59.000000Z,,,,,,
r1IwmTlsR1mDisCM,99.165.210.6,product-view,/p/979,1748554619,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-06-20T03:06:59.000000Z,2025-06-20T03:06:59.000000Z,2025-06-20T03:06:59.000000Z,2025-06-20T03:06:59.000000Z,2025-06-20T03:06:59.000000Z,,,,,Watches,
2ks8IbgxvzZSBzS8,99.165.210.6,product-view,/p/839,1748554619,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/979,398f5d33a46df232c45d48fb64d86767,,2025-06-20T04:07:00.000000Z,2025-06-20T04:07:00.000000Z,2025-06-20T04:07:00.000000Z,2025-06-20T04:07:00.000000Z,2025-06-20T04:07:00.000000Z,,,,,Trousers,
Cuh4oVaF1G3E42XR,99.165.210.6,product-view,/p/731,1748554619,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,398f5d33a46df232c45d48fb64d86767,,2025-06-20T04:55:48.000000Z,2025-06-20T04:55:48.000000Z,2025-06-20T04:55:48.000000Z,2025-06-20T04:55:48.000000Z,2025-06-20T04:55:48.000000Z,,,,,Shoes,
DevrKy394RcpgDOZ,99.165.210.6,product-view,,1748554619,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,398f5d33a46df232c45d48fb64d86767,,2025-06-20T05:38:10.000000Z,2025-06-20T05:38:10.000000Z,2025-06-20T05:38:10.000000Z,2025-06-20T05:38:10.000000Z,2025-06-20T05:38:10.000000Z,,,,,,
LBNEKf6KNPJmRna7,99.165.210.6,product-view,/p/839,1748554619,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,398f5d33a46df232c45d48fb64d86767,,2025-06-20T06:24:23.000000Z,2025-06-20T06:24:23.000000Z,2025-06-20T06:24:23.000000Z,2025-06-20T06:24:23.000000Z,2025-06-20T06:24:23.000000Z,,,,,Trousers,
VmHMgbFzAZrCsSBh,99.165.210.6,cart-add,/p/839,1748554619,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,398f5d33a46df232c45d48fb64d86767,,2025-06-20T08:04:02.000000Z,2025-06-20T08:04:02.000000Z,2025-06-20T08:04:02.000000Z,2025-06-20T08:04:02.000000Z,2025-06-20T08:04:02.000000Z,,,,,Trousers,
ppgnSUscNkQvmKEP,33.197.219.45,home-page,,1754291342,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-08-04T12:39:02.000000Z,2025-08-04T12:39:02.000000Z,2025-08-04T12:39:02.000000Z,2025-08-04T12:39:02.000000Z,2025-08-04T12:39:02.000000Z,,,,,,
jmUYXnVsblkXZLT2,33.197.219.45,product-view,/p/717,1754291342,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,398f5d33a46df232c45d48fb64d86767,,2025-08-11T12:39:02.000000Z,2025-08-11T12:39:02.000000Z,2025-08-11T12:39:02.000000Z,2025-08-11T12:39:02.000000Z,2025-08-11T12:39:02.000000Z,,,,,Trousers,
cVVuqxM1T3yiprVz,33.197.219.45,cart-add,/p/717,1754291342,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/717,398f5d33a46df232c45d48fb64d86767,,2025-08-11T14:04:27.000000Z,2025-08-11T14:04:27.000000Z,2025-08-11T14:04:27.000000Z,2025-08-11T14:04:27.000000Z,2025-08-11T14:04:27.000000Z,,,,,Trousers,
Q2e0QZBikyG5hEQH,23.223.245.135,home-page,,1730561052,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-02T20:54:12.000000Z,2024-11-02T20:54:12.000000Z,2024-11-02T20:54:12.000000Z,2024-11-02T20:54:12.000000Z,2024-11-02T20:54:12.000000Z,,,,,,
Kr7VLZFjJlUmjvCE,23.223.245.135,product-view,/p/839,1730561052,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-08T20:54:12.000000Z,2024-11-08T20:54:12.000000Z,2024-11-08T20:54:12.000000Z,2024-11-08T20:54:12.000000Z,2024-11-08T20:54:12.000000Z,,,,,Trousers,
hsh3KvWA36TZtR5S,23.223.245.135,product-view,,1730561052,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-08T21:43:38.000000Z,2024-11-08T21:43:38.000000Z,2024-11-08T21:43:38.000000Z,2024-11-08T21:43:38.000000Z,2024-11-08T21:43:38.000000Z,,,,,,
CLZdMkCnIpzGj1sC,23.223.245.135,product-view,/p/763,1730561052,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-08T22:16:20.000000Z,2024-11-08T22:16:20.000000Z,2024-11-08T22:16:20.000000Z,2024-11-08T22:16:20.000000Z,2024-11-08T22:16:20.000000Z,,,,,Shirts,
qugqUGR7vwOz1an3,23.223.245.135,product-view,/p/731,1730561052,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/763,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-08T23:10:37.000000Z,2024-11-08T23:10:37.000000Z,2024-11-08T23:10:37.000000Z,2024-11-08T23:10:37.000000Z,2024-11-08T23:10:37.000000Z,,,,,Shoes,
SDKSp4iB9lmCWCNX,23.223.245.135,product-view,/p/731,1730561052,www.choixcart.com/p/731,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/731,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-11-08T23:31:30.000000Z,2024-11-08T23:31:30.000000Z,2024-11-08T23:31:30.000000Z,2024-11-08T23:31:30.000000Z,2024-11-08T23:31:30.000000Z,,,,,Shoes,
WL7HXBqjIJvvT71a,54.186.39.48,home-page,,1735177930,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2024-12-26T07:22:10.000000Z,2024-12-26T07:22:10.000000Z,2024-12-26T07:22:10.000000Z,2024-12-26T07:22:10.000000Z,2024-12-26T07:22:10.000000Z,,,,,,
Csnx8mxveS4waUYa,54.186.39.48,product-view,/p/589,1735177930,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2025-01-03T07:22:10.000000Z,2025-01-03T07:22:10.000000Z,2025-01-03T07:22:10.000000Z,2025-01-03T07:22:10.000000Z,2025-01-03T07:22:10.000000Z,,,,,Shoes,
vEG8G4i4yd0WZhbD,54.186.39.48,product-view,/p/763,1735177930,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/589,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2025-01-03T07:58:55.000000Z,2025-01-03T07:58:55.000000Z,2025-01-03T07:58:55.000000Z,2025-01-03T07:58:55.000000Z,2025-01-03T07:58:55.000000Z,,,,,Shirts,
xtodO4gB7caParLi,54.186.39.48,product-view,/p/717,1735177930,www.choixcart.com/p/717,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/763,70d04e38c5cb5b5b7f07f7f757ae6e7a,,2025-01-03T08:49:37.000000Z,2025-01-03T08:49:37.000000Z,2025-01-03T08:49:37.000000Z,2025-01-03T08:49:37.000000Z,2025-01-03T08:49:37.000000Z,,,,,Trousers,
LmwSEfgEesMbjm5o,78.209.146.70,home-page,,1729034450,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,6b78bbe6d5995c53ebabc0e5aa94d3d0,,2024-10-16T04:50:50.000000Z,2024-10-16T04:50:50.000000Z,2024-10-16T04:50:50.000000Z,2024-10-16T04:50:50.000000Z,2024-10-16T04:50:50.000000Z,,,,,,
SDpWzDf9OCLSY0aG,78.209.146.70,product-view,/p/763,1729034450,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,6b78bbe6d5995c53ebabc0e5aa94d3d0,,2024-11-03T04:50:50.000000Z,2024-11-03T04:50:50.000000Z,2024-11-03T04:50:50.000000Z,2024-11-03T04:50:50.000000Z,2024-11-03T04:50:50.000000Z,,,,,Shirts,
UaPpsHfsRDT0clgF,78.209.146.70,cart-add,/p/763,1729034450,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/763,6b78bbe6d5995c53ebabc0e5aa94d3d0,,2024-11-03T07:52:07.000000Z,2024-11-03T07:52:07.000000Z,2024-11-03T07:52:07.000000Z,2024-11-03T07:52:07.000000Z,2024-11-03T07:52:07.000000Z,,,,,Shirts,
GdDX9UNUcU3FbGvm,45.231.15.220,home-page,,1732355647,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,6b78bbe6d5995c53ebabc0e5aa94d3d0,,2024-11-23T15:24:07.000000Z,2024-11-23T15:24:07.000000Z,2024-11-23T15:24:07.000000Z,2024-11-23T15:24:07.000000Z,2024-11-23T15:24:07.000000Z,email,53dsvdsa,email,cmpn_421,,
lq0esw4ptCDN5GDX,45.231.15.220,product-view,/p/763,1732355647,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,6b78bbe6d5995c53ebabc0e5aa94d3d0,,2024-12-02T15:24:07.000000Z,2024-12-02T15:24:07.000000Z,2024-12-02T15:24:07.000000Z,2024-12-02T15:24:07.000000Z,2024-12-02T15:24:07.000000Z,email,53dsvdsa,email,cmpn_421,Shirts,
